SETID,LOCATION,EFFDT,EFF_STATUS,DESCR
IND,1227,01-01-1900 00:00:00,A,MUMBAI - MASJID BUNDAR (E)_BR
IND,1714,01-01-1900 00:00:00,A,ASHTA - SHASTRI COLONY_BR
IND,1715,01-01-1900 00:00:00,A,SABALGARH - STATION ROAD_BR
IND,1737,01-01-1900 00:00:00,A,SEONI MALWA - OPP. MPEB OFFICE
IND,1774,01-01-1900 00:00:00,A,CHAMPA - MAIN ROAD_BR
IND,1471,01-01-1900 00:00:00,A,RAJGANGAPUR - MAIN ROAD_BR
IND,1783,01-01-1900 00:00:00,A,BUDHANA - NEW MARKET_BR
IND,1393,01-01-1900 00:00:00,A,CHENNAI - TAMBARAM (WEST)_BR
IND,1591,01-01-1900 00:00:00,A,ANPARA - KASHI MORE_BR
IND,6575,01-01-1900 00:00:00,A,INDORE - GUMASTA NGR_BR
IND,6578,01-01-1900 00:00:00,A,MANASA - BUS STAND_BR
IND,6581,01-01-1900 00:00:00,A,RAIPUR - SADAR BAZAR_BR
IND,6619,01-01-1900 00:00:00,A,PANIPAT_MODEL TOWN_BR
IND,6636,01-01-1900 00:00:00,A,DELHI - NEW ROHTAK RD_BR
IND,6648,01-01-1900 00:00:00,A,ADILABAD - CINEMA ROAD_BR
IND,6658,01-01-1900 00:00:00,A,BARAR_BR
IND,6767,01-01-1900 00:00:00,A,JAIPUR - MAHAVEER MARG_BR
IND,6783,01-01-1900 00:00:00,A,JAIPUR - STATION ROAD_BR
IND,304,01-01-1900 00:00:00,A,HYDERABAD - VANSTHALIPURAM-MAI
IND,1652,01-01-1900 00:00:00,A,GURGAON - SECTOR 53_BR
IND,1662,01-01-1900 00:00:00,A,BENGALURU - RICHARDS TOWN_BR
IND,1257,01-01-1900 00:00:00,A,MODINAGAR - G.T ROAD_BR
IND,1629,01-01-1900 00:00:00,A,DHARUHERA - RATAN COMPLEX_BR
IND,1305,01-01-1900 00:00:00,A,ANANTAPUR - TADIPATRI_BR
IND,1352,01-01-1900 00:00:00,A,NEW DELHI - CP OUTER CIRCLE_BR
IND,1164,01-01-1900 00:00:00,A,KOCHI - WELLINGTON ISLAND_BR
IND,1507,01-01-1900 00:00:00,A,TALWANDI SABO - RORI ROAD_BR
IND,1628,01-01-1900 00:00:00,A,BEAS - G T ROAD_BR
IND,1634,01-01-1900 00:00:00,A,KARTARPUR - SANAM CINEMA_BR
IND,1674,01-01-1900 00:00:00,A,LUDHIANA - SARABHA NAGAR_BR
IND,804,01-01-1900 00:00:00,A,SRIPERUMBUDUR -BENGALURU RD_BR
IND,831,01-01-1900 00:00:00,A,DELHI - LAXMI NAGAR_BR
IND,870,01-01-1900 00:00:00,A,CHANDRAPUR - CIVIL LINES_BR
IND,877,01-01-1900 00:00:00,A,MUKERIAN - NAUSHARA CHOWK_BR
IND,6673,01-01-1900 00:00:00,A,GARBOR - CHARBHUJA_BR
IND,6743,01-01-1900 00:00:00,A,JAIPUR-ADARSH VIDYA MANDIR_BR
IND,6761,01-01-1900 00:00:00,A,JAIPUR - KANWAR NAGAR_BR
IND,6770,01-01-1900 00:00:00,A,JAIPUR - GOPALPURA_BR
IND,6801,01-01-1900 00:00:00,A,TONK - CLOCK TOWER_BR
IND,6779,01-01-1900 00:00:00,A,JAIPUR - JHATWARA ROAD_BR
IND,6855,01-01-1900 00:00:00,A,BARAN - MAIN BAZAR_BR
IND,6858,01-01-1900 00:00:00,A,BHAWANI MANDI -SABZI MARKET_BR
IND,6834,01-01-1900 00:00:00,A,JODHPUR - GRAIN MANDI_BR
IND,6879,01-01-1900 00:00:00,A,KOTA - PATANPOLE_BR
IND,1827,01-01-1900 00:00:00,A,AHMEDABAD - MEMNAGAR_BR
IND,2003,01-01-1900 00:00:00,A,KOTTAYAM - CMS COLLEGE RD_BR
IND,1982,01-01-1900 00:00:00,A,NUZVID_BRANCH
IND,1938,01-01-1900 00:00:00,A,KOZHIKODE - NADAKKAVU_BR
IND,2116,01-01-1900 00:00:00,A,POLUR_BRANCH
IND,1903,01-01-1900 00:00:00,A,CUDDALORE - IMPERIAL ROAD_BR
IND,2029,01-01-1900 00:00:00,A,BODELI_BRANCH
IND,6862,01-01-1900 00:00:00,A,GUDHA NATHAWAT - MAIN BAZAR_BR
IND,6883,01-01-1900 00:00:00,A,KOTA - SUBZI MANDI_BR
IND,6884,01-01-1900 00:00:00,A,LAKHERI - MAIN MARKET_BR
IND,6924,01-01-1900 00:00:00,A,SAGWARA - SADAR BAZAR_BR
IND,6944,01-01-1900 00:00:00,A,VARADA - MAIN BAZAR_BR
IND,6968,01-01-1900 00:00:00,A,AKOLA - TILAK ROAD_BR
IND,6563,01-01-1900 00:00:00,A,ALOTE - RATAN PLAZA_BR
IND,6676,01-01-1900 00:00:00,A,KACHHOLA - MAIN MARKET_BR
IND,6810,01-01-1900 00:00:00,A,BANDANWARA - NH 79_BR
IND,6923,01-01-1900 00:00:00,A,RIKHABDEO - TEMPLE ROAD_BR
IND,6898,01-01-1900 00:00:00,A,BAMBORA - MAIN MARKET_BR
IND,JAIPUR_RO,01-01-1900 00:00:00,A,JAIPUR - SARDAR PATEL MARG_RO
IND,1193,01-01-1900 00:00:00,A,BHOPAL-HEERA COMPLEX_BR
IND,BHUB-CIBD,01-01-1900 00:00:00,A,BHUBANESWAR-CIBD
IND,1757,01-01-1900 00:00:00,A,AROOR_BRANCH
IND,1249,01-01-1900 00:00:00,A,MUMBAI - VIKHROLI(EAST)_BRANCH
IND,1792,01-01-1900 00:00:00,A,FAIZPUR_BRANCH
IND,1798,01-01-1900 00:00:00,A,KOLHAPUR_MAHALAXMI MANDIR_BRAN
IND,2011,01-01-1900 00:00:00,A,RAJKOT - METODA_BRANCH
IND,2022,01-01-1900 00:00:00,A,KHARSIA_BRANCH
IND,1814,01-01-1900 00:00:00,A,BILASPUR_BRANCH
IND,2137,01-01-1900 00:00:00,A,MOKOKCHUNG_BRANCH
IND,1803,01-01-1900 00:00:00,A,VIJAYAWADA-GOVERNER PETA_BR
IND,1979,01-01-1900 00:00:00,A,TUNI_BRANCH
IND,1805,01-01-1900 00:00:00,A,HYDERABAD-NIZAMPET_BR
IND,6870,01-01-1900 00:00:00,A,KOTA - AERODROME CIRCLE_BR
IND,6887,01-01-1900 00:00:00,A,MANDI RAJENDRAPUR - CHAUHEMELA
IND,6909,01-01-1900 00:00:00,A,DUNGARPUR - NAYA BAZAR_BR
IND,6946,01-01-1900 00:00:00,A,KOLKATA - G.C.AVENUE_BR
IND,6929,01-01-1900 00:00:00,A,TANDA RATNA - MAIN ROAD_BR
IND,6960,01-01-1900 00:00:00,A,LUCKNOW -  INDIRA NAGAR_BR
IND,6970,01-01-1900 00:00:00,A,AURANGABAD - KUSHAL NAGAR_BR
IND,6992,01-01-1900 00:00:00,A,NAGPUR - SHREEJIKRUPA_BR
IND,6994,01-01-1900 00:00:00,A,PANJIM - CALCULO ISLAND_BR
IND,6596,01-01-1900 00:00:00,A,KHANNA -  G.T. ROAD_BR
IND,6674,01-01-1900 00:00:00,A,GULABPURA - HATHI BUILDING_BR
IND,6688,01-01-1900 00:00:00,A,PHULIA KALAN - MAIN MARKET_BR
IND,6724,01-01-1900 00:00:00,A,PILIBANGA - HOSPITAL ROAD_BR
IND,6836,01-01-1900 00:00:00,A,KEKRI - SADAR BAZAR_BR
IND,6841,01-01-1900 00:00:00,A,NASIRABAD - SUBHASH GANJ_BR
IND,6925,01-01-1900 00:00:00,A,SALUMBAR - MAIN MARKET_BR
IND,6973,01-01-1900 00:00:00,A,ICHALKARANJI-KAPAD MARKET_BR
IND,6922,01-01-1900 00:00:00,A,PALODARA - MAIN MARKET_BR
IND,AND-HFC,01-01-1900 00:00:00,A,MUMBAI - ANDHERI (E) HFC
IND,BENG-RPC,01-01-1900 00:00:00,A,BENGALURU - ICMC
IND,LKNW-ICMC,01-01-1900 00:00:00,A,LUCKNOW-ICMC
IND,1690,01-01-1900 00:00:00,A,HYDERABAD-INFOSYS-POCHRAM_BR
IND,1994,01-01-1900 00:00:00,A,KHAMANON_BRANCH
IND,1997,01-01-1900 00:00:00,A,ZIRA_BRANCH
IND,1802,01-01-1900 00:00:00,A,PUNE_SINHAGADRD_BRANCH
IND,6899,01-01-1900 00:00:00,A,BANSWARA - PIPLI CHOWK_BR
IND,6908,01-01-1900 00:00:00,A,DANPUR - RATLAM ROAD_BR
IND,6932,01-01-1900 00:00:00,A,UDAIPUR - SUBHASHNAGAR_BR
IND,6912,01-01-1900 00:00:00,A,GANGAR TALAI - MAIN BAZAR_BR
IND,6942,01-01-1900 00:00:00,A,UDAIPUR - UNIVARSITY CAMPUS_BR
IND,6955,01-01-1900 00:00:00,A,GHAZIABAD - LOHIA NAGAR_BR
IND,6996,01-01-1900 00:00:00,A,PULGAON -NR RAILWAY STATION_BR
IND,6867,01-01-1900 00:00:00,A,KANWAS - MAIN MARKET _BR
IND,1167,01-01-1900 00:00:00,A,MALAPURAM - AMANA MALL_BR
IND,1463,01-01-1900 00:00:00,A,NAGPUR - ITWARI ROAD_BR
IND,JAI_MI_RO,01-01-1900 00:00:00,A,JAIPUR - M I ROAD_RO
IND,DEL-CP-RO,01-01-1900 00:00:00,A,NEW DELHI_CONNAUGHT PLACE_RO
IND,JABAL_RO,01-01-1900 00:00:00,A,JABALPUR_RO
IND,MUM_NP_RO,01-01-1900 00:00:00,A,MUMBAI - NARIMAN POINT RO
IND,CHEN-TEYN,01-01-1900 00:00:00,A,CHENNAI-TEYNAMPET_RO
IND,2045,01-01-1900 00:00:00,A,MUDHOL_BRANCH
IND,2046,01-01-1900 00:00:00,A,PULLAMPETA_BRANCH
IND,2030,01-01-1900 00:00:00,A,VAIRAG_SOLAPUR_BRANCH
IND,1921,01-01-1900 00:00:00,A,KANPUR - BIRHANA ROAD_BR
IND,1826,01-01-1900 00:00:00,A,AHMEDABAD - SCIENCE CITY_BR
IND,2013,01-01-1900 00:00:00,A,UDAIPUR TRIPURA - GIRIDHARI PA
IND,2021,01-01-1900 00:00:00,A,JANDIALA GURU_BRANCH
IND,1806,01-01-1900 00:00:00,A,HYDERABAD KUKATPALLY-VIVEKNAND
IND,1940,01-01-1900 00:00:00,A,SECUNDERABAD-SD ROAD_BR
IND,1852,01-01-1900 00:00:00,A,KOLAR_BRANCH
IND,2018,01-01-1900 00:00:00,A,SHILLONG - BARA BAZAR_BR
IND,6861,01-01-1900 00:00:00,A,GANGAPUR CITY - STATION RD_BR
IND,6863,01-01-1900 00:00:00,A,HINDAUN - STATION ROAD_BR
IND,6885,01-01-1900 00:00:00,A,MAHUKALAN - MAIN MARKET_BR
IND,6892,01-01-1900 00:00:00,A,SAWAI MADHOPUR - CHHATRI BAZAR
IND,6893,01-01-1900 00:00:00,A,SUMARGANJ MANDI - INDERGARH_BR
IND,6901,01-01-1900 00:00:00,A,BEDLA - MAIN MARKET_BR
IND,6903,01-01-1900 00:00:00,A,BHIMPUR - MAIN BAZAR_BR
IND,6926,01-01-1900 00:00:00,A,SHERGARH - MAIN MARKET_BR
IND,6988,01-01-1900 00:00:00,A,THANE (W) - LOKPURAM_BR
IND,6351,01-01-1900 00:00:00,A,KOCHI_MARINE DRIVE_BR
IND,6624,01-01-1900 00:00:00,A,YAMUNA NAGAR - BHATIA NAGAR_BR
IND,6695,01-01-1900 00:00:00,A,BADHNU - MAIN MARKET_BR
IND,6791,01-01-1900 00:00:00,A,JOBNER - SKN COLLEGE_BR
IND,6800,01-01-1900 00:00:00,A,RAITHAL - MAIN MARKET_BR
IND,JAI_E-TAX,01-01-1900 00:00:00,A,JAIPUR - ETAX_RO
IND,ROHINI_RO,01-01-1900 00:00:00,A,NEW DELHI_ROHINI_RO
IND,1223,01-01-1900 00:00:00,A,MUMBAI-BHAT BAZAR_BR
IND,KARKHAN_RO,01-01-1900 00:00:00,A,KARKHANA_REGIONAL OFFICE
IND,1862,01-01-1900 00:00:00,A,BASODA_NEHRU CHOWK_BR
IND,1775,01-01-1900 00:00:00,A,NANDALUR_BRANCH
IND,2131,01-01-1900 00:00:00,A,KARJAN_BRANCH
IND,1833,01-01-1900 00:00:00,A,NAVSARI - LUNSIKUI_BR
IND,6866,01-01-1900 00:00:00,A,JHALRAPATAN-PETROL PUMP_BR
IND,6871,01-01-1900 00:00:00,A,KOTA - BASANT VIHAR_BR
IND,6935,01-01-1900 00:00:00,A,UDAIPUR - HIRAN MAGRI_BR
IND,6939,01-01-1900 00:00:00,A,UDAIPUR - RAJ. COL. OF AGR_BR
IND,6941,01-01-1900 00:00:00,A,UDAIPUR - SUNDERWAS MAIN RD_BR
IND,6927,01-01-1900 00:00:00,A,SURPUR - MAIN MARKET_BR
IND,6947,01-01-1900 00:00:00,A,KOLKATA - CHOWRINGHEE ROAD_BR
IND,6957,01-01-1900 00:00:00,A,KANPUR - HALSEY ROAD_BR
IND,6999,01-01-1900 00:00:00,A,YAVATMAL - CITY CENTRE_BR
IND,6793,01-01-1900 00:00:00,A,KHAIRTHAL -  MAIN MARKET_BR
IND,6811,01-01-1900 00:00:00,A,BAPINI - MAIN MARKET_BR
IND,6814,01-01-1900 00:00:00,A,BHEEKAMKOR - MAIN MARKET_BR
IND,JAIPUR_ACC,01-01-1900 00:00:00,A,JAIPUR - CENTRAL ACCOUNT_OFF.
IND,BENG_RO,01-01-1900 00:00:00,A,BENGALURU - M.G.ROAD_RO
IND,IND_YN_RO,01-01-1900 00:00:00,A,INDORE - Y.N.ROAD_RO
IND,DEL_JAN_RO,01-01-1900 00:00:00,A,NEW DELHI - JANPATH_RO
IND,1399,10-01-2010 00:00:00,A,GANGTOK - TADONG BAZAR_BR
IND,NASH-RMAG,01-01-1900 00:00:00,A,NASHIK - SHARANPUR ROAD_RMAG
IND,1801,01-01-1900 00:00:00,A,BURDWAN_GHUSKARA_BRANCH
IND,CHEN-ADYAR,01-01-1900 00:00:00,A,CHENNAI-ADYAR_RO
IND,2024,01-01-1900 00:00:00,A,RAZOLE_BRANCH
IND,2112,01-01-1900 00:00:00,A,VONTIMITTA_BRANCH
IND,6907,01-01-1900 00:00:00,A,CHHINCH - MAIN BAZAR_BR
IND,6945,01-01-1900 00:00:00,A,JAMMU - LINK ROAD_BR
IND,6954,01-01-1900 00:00:00,A,DEHRADUN - RAJPUR ROAD_BR
IND,6966,01-01-1900 00:00:00,A,NOIDA - SECTOR 19_BR
IND,1699,01-01-1900 00:00:00,A,LATUR - KAMDAR ROAD_BR
IND,1212,01-01-1900 00:00:00,A,MUMBAI_HCC_BR
IND,RAIPU-CIBD,01-01-1900 00:00:00,A,RAIPUR-CIBD
IND,1698,01-01-1900 00:00:00,A,SHIMLA - SANJAULI _Br
IND,1799,01-01-1900 00:00:00,A,KOKRAJHAR_BRANCH
IND,DL_ICMC_1,01-01-1900 00:00:00,A,NEW DELHI - PUSHPANJALI_ICMC
IND,DEL_CMR,01-01-1900 00:00:00,A,DELHI_CMR
IND,2109,01-01-1900 00:00:00,A,NILOKHERI_BR
IND,6762,01-01-1900 00:00:00,A,JAIPUR - ARYA SAMAJ MANDIR_BR
IND,6805,01-01-1900 00:00:00,A,AJMER - MAYO COLLEGE_BR
IND,6809,01-01-1900 00:00:00,A,BALOTRA - BUS STAND_BR
IND,6781,01-01-1900 00:00:00,A,JAIPUR - SARDAR PATEL MARG_BR
IND,6812,01-01-1900 00:00:00,A,BARMER - GANDHI CHOWK_BR
IND,6852,01-01-1900 00:00:00,A,SUMERPUR - MAIN MARKET_BR
IND,6856,01-01-1900 00:00:00,A,BHARATPUR - MATHURA GATE_BR
IND,6842,01-01-1900 00:00:00,A,PALI - JAIN MARKET_BR
IND,6849,01-01-1900 00:00:00,A,SANDERAO - MAIN MARKET_BR
IND,1743,01-01-1900 00:00:00,A,SIROHI - ABU ROAD_BR
IND,KOCHI-RPC,01-01-1900 00:00:00,A,KOCHI - EDAPALLY MARKET RD_RPC
IND,1702,01-01-1900 00:00:00,A,KERA - MAIN ROAD_BR
IND,1253,01-01-1900 00:00:00,A,NOIDA - SECTOR-18_BR
IND,1773,01-01-1900 00:00:00,A,SIMDEGA - MAIN ROAD_BR
IND,1739,01-01-1900 00:00:00,A,PANDHURNA - STATION ROAD_BR
IND,1496,01-01-1900 00:00:00,A,NABARANGAPUR - MAIN ROAD_BR
IND,1284,01-01-1900 00:00:00,A,KOLKATA -SHAKESPEARE SARANI_BR
IND,1658,01-01-1900 00:00:00,A,KOLKATA - SALT LAKE_BR
IND,1399,01-01-1900 00:00:00,A,GANGTOK - TADONG BAZAR_BR
IND,1678,01-01-1900 00:00:00,A,PANAJI - CARANZLEM_BR
IND,1687,01-01-1900 00:00:00,A,CHENNAI-THANIKACHALAM ROAD_BR
IND,1008,01-01-1900 00:00:00,A,BENGALURU - KORAMANGALA - 1_BR
IND,6547,01-01-1900 00:00:00,A,AHMEDABAD_USMANPURA_BR
IND,6548,01-01-1900 00:00:00,A,AHMEDABAD - RAILWAYPURA_BR
IND,6586,01-01-1900 00:00:00,A,BHUBANESWAR-VIVEKANANDAMARG_BR
IND,6587,01-01-1900 00:00:00,A,CUTTACK - BAJRAKABATI RD_BR
IND,6655,01-01-1900 00:00:00,A,AKOLA - KOTRI (RAJ.)_BR
IND,6652,01-01-1900 00:00:00,A,VIJAYAWADA - BOMBAY PALACE_BR
IND,6659,01-01-1900 00:00:00,A,BARISADRI - STATION ROAD_BR
IND,6715,01-01-1900 00:00:00,A,JHUNJHUNU - BUS STAND_BR
IND,6672,01-01-1900 00:00:00,A,GAON GUDA_BR
IND,6681,01-01-1900 00:00:00,A,KURAJ_BR
IND,6684,01-01-1900 00:00:00,A,MOHI - MAIN MARKET_BR
IND,6685,01-01-1900 00:00:00,A,NATHDWARA - CHOPATI BAZAR_BR
IND,6726,01-01-1900 00:00:00,A,ROL-KAJIYAN_BR
IND,6730,01-01-1900 00:00:00,A,SIKAR - TABELA ROAD_BR
IND,1744,01-01-1900 00:00:00,A,BHIWADI-TAPUKARA_BR
IND,1748,01-01-1900 00:00:00,A,DIDWANA - BHAKANI MARKET_BR
IND,1750,01-01-1900 00:00:00,A,RAISINGHNAGAR_BR
IND,1755,01-01-1900 00:00:00,A,KHAIRTHAL - NR BUS STAND_BR
IND,1501,01-01-1900 00:00:00,A,WARANANAGAR - KODOLI_BR
IND,1481,01-01-1900 00:00:00,A,RATNAGIRI - DAPOLI CAMP_BR
IND,1659,01-01-1900 00:00:00,A,VADODARA - ABS TOWER_BR
IND,1647,01-01-1900 00:00:00,A,NEW DELHI - SAKET_WEALTH_BR
IND,1732,01-01-1900 00:00:00,A,RAJAPUR - BHATT AALI_BR
IND,1780,01-01-1900 00:00:00,A,DIGRAS - MAIN ROAD_BR
IND,1245,01-01-1900 00:00:00,A,MUMBAI - WORLI POCHKHANWALA_BR
IND,1403,01-01-1900 00:00:00,A,VISNAGAR - STATION ROAD_BR
IND,1706,01-01-1900 00:00:00,A,THANGAD - TERNETAR ROAD_BR
IND,1788,01-01-1900 00:00:00,A,SURAT - HAZIRA ESSAR TOWNSHIP
IND,6550,01-01-1900 00:00:00,A,BHAVNAGAR-RTO CIRCLE_BR
IND,6565,01-01-1900 00:00:00,A,BHOPAL - SHIVAJI NGR_BR
IND,6584,01-01-1900 00:00:00,A,SHAMGARH - SUBHASH MARG_BR
IND,6594,01-01-1900 00:00:00,A,JALANDHAR - R.K.COMPLEX_BR
IND,6630,01-01-1900 00:00:00,A,DELHI - JANPATH_BR
IND,6608,01-01-1900 00:00:00,A,HOSUR-VAISHNAVI NAGAR_BR
IND,6643,01-01-1900 00:00:00,A,DELHI - VIKASPURI J8_BR
IND,6647,01-01-1900 00:00:00,A,TINSUKIA - G.N.B ROAD_BR
IND,1705,01-01-1900 00:00:00,A,SIHOR - ANAND HALL_BR
IND,1718,01-01-1900 00:00:00,A,DEHGAM_AMIN SOCIETY_BR
IND,1299,01-01-1900 00:00:00,A,GUWAHATI - A.T.ROAD_BR
IND,1143,01-01-1900 00:00:00,A,GURGAON - M G ROAD_BR
IND,1717,01-01-1900 00:00:00,A,RAO - A. B. ROAD_BR
IND,1736,01-01-1900 00:00:00,A,MAIHAR - STATION ROAD_BR
IND,1772,01-01-1900 00:00:00,A,PATRATU - MAIN ROAD_BR
IND,1618,01-01-1900 00:00:00,A,RAIGUNJ - N S ROAD_BR
IND,1272,01-01-1900 00:00:00,A,KOLKATA - TOPSIA_BR
IND,1617,01-01-1900 00:00:00,A,KOLKATA - VIP ROAD_BR
IND,PATNA-RO,01-01-1900 00:00:00,A,PATNA_RO
IND,1787,01-01-1900 00:00:00,A,NAGPUR - CHHATRAPATI SQUARE_BR
IND,1192,01-01-1900 00:00:00,A,BHOPAL - HOSHANGABAD ROAD_BR
IND,6582,01-01-1900 00:00:00,A,RATLAM - NEW ROAD_BR
IND,6618,01-01-1900 00:00:00,A,MANESAR-SECTOR1_BR
IND,6615,01-01-1900 00:00:00,A,GURGAON- SECTOR18_BR
IND,6611,01-01-1900 00:00:00,A,TIRUPUR - COURT STREET_BR
IND,6649,01-01-1900 00:00:00,A,GUNTUR - RAJA SHIVAJI BLDG_BR
IND,6657,01-01-1900 00:00:00,A,BANSI - BUS STAND_BR
IND,6663,01-01-1900 00:00:00,A,BHILWARA- BHUPALGANJ_BR
IND,6693,01-01-1900 00:00:00,A,SEWANTRI _ MAIN MARKET_BR
IND,6699,01-01-1900 00:00:00,A,BIKANER - J.N.VYAS COLONY_BR
IND,6708,01-01-1900 00:00:00,A,GHATWA - MAIN MARKET_BR
IND,6716,01-01-1900 00:00:00,A,JOOSRI -OPP. SHALIMAR HOTEL_BR
IND,1267,01-01-1900 00:00:00,A,MEERUT - MAWANA ROAD_BR
IND,1765,01-01-1900 00:00:00,A,GAJRAULA - CHANDPUR ROAD_BR
IND,INDORE-ZO,01-01-1900 00:00:00,A,INDORE - A. B. ROAD - ZO
IND,1627,01-01-1900 00:00:00,A,RAIGARH - KHALAPUR_BR
IND,1720,01-01-1900 00:00:00,A,MANSA - OPP. ST BUS STOP_BR
IND,1425,01-01-1900 00:00:00,A,DHARWAD - GIRIJA PRISTILE_BR
IND,6763,01-01-1900 00:00:00,A,JAIPUR - KRISHI BHAVAN_BR
IND,6865,01-01-1900 00:00:00,A,JHALAWAR - GARH_BR
IND,6934,01-01-1900 00:00:00,A,UDAIPUR - CLOCK TOWER_BR
IND,6921,01-01-1900 00:00:00,A,NAUGAMA - MAIN MARKET_BR
IND,6583,01-01-1900 00:00:00,A,SENDHWA - A.B.ROAD_BR
IND,6591,01-01-1900 00:00:00,A,CHANDIGARH - SECTOR 17C_BR
IND,6595,01-01-1900 00:00:00,A,KAPURTHALA - JALANDHAR RD_BR
IND,6661,01-01-1900 00:00:00,A,BEENOTA - MAIN MARKET_BR
IND,6701,01-01-1900 00:00:00,A,BIKANER_RAJ AGRI UNIV_BR
IND,6717,01-01-1900 00:00:00,A,KUCHAMAN CITY - SIKAR RD_BR
IND,6679,01-01-1900 00:00:00,A,KELWA_BR
IND,6690,01-01-1900 00:00:00,A,PRATAPGARH - HATIM PLAZA_BR
IND,6692,01-01-1900 00:00:00,A,REENCHER - MAIN MARKET_BR
IND,6719,01-01-1900 00:00:00,A,NAGAUR - MAIN ROAD_BR
IND,6734,01-01-1900 00:00:00,A,SURATGARH - CHAVI CINEMA_BR
IND,6735,01-01-1900 00:00:00,A,ALOODA - MAIN MARKET_BR
IND,6736,01-01-1900 00:00:00,A,ALWAR_SWAMI DAYANAND MARG_BR
IND,6737,01-01-1900 00:00:00,A,ALWAR - GANDHI NAGAR_BR
IND,6740,01-01-1900 00:00:00,A,BAGRI - MAIN MARKET_BR
IND,6744,01-01-1900 00:00:00,A,JAIPUR - DURGAPURA_BR
IND,6746,01-01-1900 00:00:00,A,JAIPUR - BANI PARK_BR
IND,6747,01-01-1900 00:00:00,A,JAIPUR - BAPU NAGAR_BR
IND,6748,01-01-1900 00:00:00,A,JAIPUR SITAPURA_BR
IND,6756,01-01-1900 00:00:00,A,JAIPUR - STOCK EXCH. BLDG_BR
IND,6758,01-01-1900 00:00:00,A,JAIPUR - JAWAHAR NAGAR_BR
IND,6951,01-01-1900 00:00:00,A,KOLKATA - S.A.ROAD_BR
IND,6958,01-01-1900 00:00:00,A,LUCKNOW - GWYNE ROAD_BR
IND,6983,01-01-1900 00:00:00,A,KALYAN (E) - POST OFFICE_BR
IND,6969,01-01-1900 00:00:00,A,AMRAVATI -JAI STAMBH SQAURE_BR
IND,6971,01-01-1900 00:00:00,A,BHIWANDI - OLD AB ROAD_BR
IND,6552,01-01-1900 00:00:00,A,KADI - KISHAN PETROL PUMP_BR
IND,6568,01-01-1900 00:00:00,A,GWALIOR -  CHETAKPURI_BR
IND,6585,01-01-1900 00:00:00,A,UJJAIN_TELIWADA CHOURAHA_ BR
IND,6600,01-01-1900 00:00:00,A,MOHALI - SECTOR 70_BR
IND,6660,01-01-1900 00:00:00,A,BARLIYAS
IND,6728,01-01-1900 00:00:00,A,SHERDA - MAIN MARKET_BR
IND,6815,01-01-1900 00:00:00,A,BIJAINAGAR - BAPU BAZAR_BR
IND,6816,01-01-1900 00:00:00,A,BILARA - SINWA ROAD_BR
IND,6817,01-01-1900 00:00:00,A,CHAMPANERI - MAIN MARKET_BR
IND,6813,01-01-1900 00:00:00,A,BEAWAR - MAHAVEER BAZAR_BR
IND,6915,01-01-1900 00:00:00,A,JHAMAR KOTRA - MAIN MARKET_BR
IND,6917,01-01-1900 00:00:00,A,LASADIYA - MAIN MARKET_BR
IND,6916,01-01-1900 00:00:00,A,KHERODA - VALLABH NAGAR_BR
IND,1172,01-01-1900 00:00:00,A,KOZIKODE - MAVOOR ROAD_BR
IND,INDORE,01-01-1900 00:00:00,A,INDORE-CIBD
IND,1995,01-01-1900 00:00:00,A,DIBRUGARH_MORAN_BRANCH
IND,6869,01-01-1900 00:00:00,A,KAWAI - MAIN ROAD_BR
IND,6896,01-01-1900 00:00:00,A,ANTRI - MAIN BAZAR_BR
IND,6900,01-01-1900 00:00:00,A,BANSWARA - BUS STAND_BR
IND,6931,01-01-1900 00:00:00,A,UDAIPUR - ASHWINI MARG_BR
IND,6974,01-01-1900 00:00:00,A,JALGAON - NUTAN COLLEGE_BR
IND,6995,01-01-1900 00:00:00,A,PARBHANI - KACHHI BAZAR_BR
IND,6656,01-01-1900 00:00:00,A,BACHH KHERA - MAIN MARKET_BR
IND,1728,01-01-1900 00:00:00,A,MIRA ROAD (E) OSTWAL ORBIT_BR
IND,KOTA_RO1,01-01-1900 00:00:00,A,KOTA - AERODROME_RO
IND,MU_FRT_RPC,01-01-1900 00:00:00,A,MUM - VARDHAMAN-FORT_RPC
IND,NOIDA-RO,01-01-1900 00:00:00,A,NOIDA-SECTOR 18-RO
IND,1584,01-01-1900 00:00:00,A,KOL-PANIHATI - SODEPUR_BRANCH
IND,1794,01-01-1900 00:00:00,A,KHATIMA_BRANCH
IND,1991,01-01-1900 00:00:00,A,UMBRAJ_PUNEKARADROAD_BRANCH
IND,1797,01-01-1900 00:00:00,A,JAGGAYYAPET_BRANCH
IND,1777,01-01-1900 00:00:00,A,PACHORA_BRANCH
IND,1858,01-01-1900 00:00:00,A,GWALIOR - MAHARAJ BADA_BR
IND,2002,01-01-1900 00:00:00,A,KURSEONG - HILL CART ROAD_BR
IND,2019,01-01-1900 00:00:00,A,AURANGABAD - B ED COLLEGE_BR
IND,2105,01-01-1900 00:00:00,A,NALWI_KURUKSHETRA_BRANCH
IND,2042,01-01-1900 00:00:00,A,MADLAUDA_PANIPAT_BRANCH
IND,1870,01-01-1900 00:00:00,A,NASHIK-COLLEGE RD_BR
IND,1869,01-01-1900 00:00:00,A,NASHIK-GANGAPUR_BR
